"id","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"dcc70d96faaa51bd902e31ae26898770b78d2caa7bba185a2347a908080a6b9b","20180201","2","0","2","1","","1","1","2","1","1","0","1","0","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","6","2","2","3","8","2","1","2","6","1","1","2","7","2","2","7","1","2","1","2","1","1","3","17","29","1","1","2","15","23","2","2","2","16","28","2","1","3","15","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1ec284c4606352d164ecc442195260e34cbc1f3e8e942c4e36785e6bff200025","20180112","2","0","2","0","","2","4","0","1","0","2","0","1","0","1","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","140","260","260","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","140","259","259","80","166","302","301","21","24","26","25","58","101","155","155","140","260","260","56","122","260","261","18","27","180","311","310","13","21","110","179","179","41","96","302","301","302","35","82","260","260","259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97a99fa348d38441b37cb71940462d2d3e86781d8f16975f987e3208e377e4a0","20180105","1","1","1","0","100807","0","3","2","2","2","1","1","1","0","0","1","0","1","1","0","30","1","174","0","0","1","1","0","0","0","1","0","12","0","13","","","","","","","","","","","","","0","12","0","14","1","0","1","2","2","1","2","2","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","2","1","2","2","1","1","1","2","2","1","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1","1","2","1","2","1","1","2","1","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","1","1","2","1","2","2","2","2","2","1","1","1","1","1","1","1","301","301","301","301","302","226","226","227","226","227","301","301","302","301","301","290","290","290","290","291"
"b8d6e5a982c847b4be4fb54f7a3b70e8d7474539e7c0aa5461ef56302a66ce92","20180122","1","0","0","0","100808","1","7","2","1","1","1","2","1","1","2","1","2","2","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","0","1","","","","","","","","","","","","","1","0","0","0","1","0","4","4","4","4","3","1","1","1","2","2","1","2","96","86","87","87","86","88","95","109","95","109","96","96","95","96","97","112","3847.6","8247.6","8871.5","3848.6","3847.6","2","1","1","2","2","1","1","1","2","1","1","1","4","9","10","82","82","84","98","99","104","103","106","119","2","2","1","1","1","2","1","2","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","1","2","1","2","1","87","1","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","1","1","2","1","2","1","1","1","1","2","1","1","2","1","1","2","2","2","1","1","1","2","2","80","80","81","80","83","97","98","2","2","1","1","94","95","94","94","1","2","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","2","1","2","2","8","8","8","8","9","1","2","2","2","2","1","1","2","2","2","1","1","1","1","7","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","1","5","2","2","2","1","2","2","2","3","2","1","2","1","2","1","1"
"53b54a631d4face0999e0981bc1acb1cde751f7bef5599c22812569332fa7c0d","20180128","1","1","2","1","","2","1","2","0","0","1","0","1","2","0","0","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","3","4","4","4","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","4","3","4","3","3","1","2","2","2","2","4","4","3","3","3","2","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221cd1153b204afcbdd6f7ad12afa6852fb42713b0e2051e9bd184baa02146bd","20180106","0","1","0","1","100807","0","5","2","2","2","1","2","1","0","0","1","0","1","1","1","30","1","169","0","0","0","1","0","1","0","0","0","1","1","0","","","","","","","","","","","","","1","1","0","0","0","1","1","1","2","1","1","1","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","1","302","301","302","302","302","302","301","2","2","1","1","302","302","302","301","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","2","145","145","146","145","2","1","2","2","2","1","2","1","1","2","301","301","301","301","301","2","3","2","1","2","2","1","2","2","1","2","1","1","1","301","301","301","302","302","54","53","53","54","54","302","301","301","105","302","282","282","283","99","283"
"9d0af37d16b333a7c008da7b2d71659f59d384c3f46beca9d03299758a4fd5b3","20180201","0","0","1","0","100809","1","5","2","1","1","0","2","1","2","0","2","2","2","1","1","3","1","17","0","1","1","1","1","0","1","0","1","0","0","0","","","","","","","","","","","","","0","0","0","0","0","1","1","1","1","2","1","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3","1","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","3","3","3","4","4","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","1","2","3","11","22","34","49","1","1","2","2","1","1","2","3","1","2","2","2","1","2","2","3","2","1","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","2","1","3","4","2","2","2","3","3","2","1","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","1","0","2","43","81","183","419","1147","26","46","86","159","182","302","309","313","81","186","209","211","211","62","140"
"84b431dab02c47a14a00a9c5e1c48e326cb8791772b908911f38309030c5d1b6","20180117","0","0","1","1","100808","0","7","1","0","2","0","2","0","2","0","0","1","2","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","1","1","","","","","","","","","","","","","1","0","1","0","0","0","2","2","2","1","2","2","1","1","2","2","2","1","4","1","2","1","1","5","10","26","9","25","2","2","2","2","12","27","198","1987.2","7410.7","198","281","2","1","1","1","1","2","1","1","1","1","2","2","7","12","11","2","3","9","15","15","1","4","11","26","2","2","1","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","1","1","2","5","2","1","1","1","1","2","2","1","1","2","1","2","1","1","1","2","2","2","2","1","2","2","1","1","1","2","2","1","3","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","1","2","2","2","2","4","11","26","26","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","3","2","1","1","2","1","2","2","2","2","1","2","2","1","1","7","1","1","2","1","1","1","1","1","1","2","0","2","0","2","2","1","2","1","1","2","2","2","2","1","1","5","5","1","2","1","2","1","1","2"
"a48e40c473097681b60fd4e03ebb9b0e52a245b92a19e1afe0f6f0b01b7d3899","20180111","0","0","0","0","100808","0","2","1","1","0","1","2","1","1","1","2","2","1","0","0","25","1","144","1","0","1","1","1","0","0","0","0","0","1","0","","","","","","","","","","","","","1","0","1","1","0","0","1","2","1","2","2","1","2","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","4","1","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","3","3","3","3","3","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","2","5","6","10","31","31","30","2","2","2","4","1","2","3","9","2","2","1","2","1","1","1","4","1","1","4","1","2","1","4","1","2","1","1","1","2","1","1","1","1","1","2","2","12","11","2","2","1","5","5","1","2","2","2","2","2","1","2","5","4","2","2","3","2","1","1","2","1","2","2","2","1","1","1","73","172","301","302","302","29","95","172","172","172","301","302","301","146","302","233","233","234","114","234"
"222d8e91bb02b58f2eaf8c9b254b1957d8b606284ac44d52b117db6f962a25b2","20180109","0","0","0","1","100809","0","6","2","1","1","2","2","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","2","2","2","3","2","2","3","2","2","2","2","3","2","2","2","2","4","3","42.7","72.2","71.2","42.7","71.2","1","1","1","1","1","2","1","2","1","2","2","3","3","3","2","2","3","2","2","3","2","4","3","4","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","1","2","2","2","2","2","2","3","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","3","2","2","3","3","3","4","2","1","1","2","3","2","2","3","2","1","2","2","2","2","2","1","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","3","3","3","3","3","2","2","2","2","2","1","2","1","2","1","2","2","1","3","3","2","2","3","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","2","1","2","3","3","3","2","2","2","2","1","2"
"b5180f5bd69492ea1895683abeab66610bfcbdc5e3cec7abcfcda17480c54a28","20180202","1","1","1","0","100810","0","3","2","1","1","1","1","2","2","1","2","2","2","1","0","3","0","18","1","1","0","0","1","1","0","1","0","1","1","0","","","","","","","","","","","","","0","0","0","1","1","0","2","2","6","8","8","2","2","4","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","3","3","1","2","2","1","2","2","2","1","1","2","1","1","2","2","2","1","2","3","3","3","4","2","2","2","2","1","2","1","1","1","1","2","1","1","2","2","1","1","2","1","1","2","7","14","41","76","1","1","2","2","2","2","3","4","1","1","2","2","2","1","2","2","1","3","2","1","1","3","3","2","1","1","1","2","2","1","1","1","1","2","2","3","12","14","2","1","3","4","7","1","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","1","2","0","0","1","1","24","97","302","391","832","13","32","100","119","137","301","303","309","95","268","184","184","185","72","165"
"1375f512cdd3753501d6a3ead03ebb88037f38b1d4077ebbc3930717120bd619","20180112","0","1","0","0","100809","0","7","1","2","1","0","1","1","2","2","2","1","2","1","0","24","1","140","0","1","1","0","0","0","0","1","","","","","1","1","2","1","2","1","1","2","1","2","0","1","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","4","4","2","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","14","15","15","15","3","2","3","3","3","4","5","6","2","1","3","2","3","3","4","3","3","4","3","2","2","4","4","2","2","1","3","3","2","2","1","4","4","3","3","5","10","9","3","2","3","7","7","2","2","1","2","2","1","2","2","14","15","1","15","14","2","2","2","1","2","1","2","1","2","1","2","49","148","302","302","301","31","74","135","134","135","302","301","302","118","302","235","234","235","101","234"
"61e4da2123b38f847058d464c1784031c852f5cc01dd16dfa1badfd960d1ba80","20180121","1","1","0","1","100108","0","7","2","1","1","1","1","0","2","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","1","2","1","2","1","1","2","1","1","1","1","1","1","2","1","2","2","1","1","1","2","2","2","6","9","8","8","2","2","1","2","3","3","3","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","3","3","2","3","2","2","1","2","2","2","2","3","3","2","3","2","2","2","2","2","2","1","2","2","2","3","3","3","9","8","2","9","9","2","1","2","2","3","2","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"bf69150194fbf9c902cfb388df1f64be33d927ed489f0a30ea91af2a72d41c78","20180119","1","0","1","0","100808","0","7","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","0","0","1","1","1","0","7","8","12","19","19","1","1","2","4","4","2","1","264","10","36","44","103","192","194","273","194","274","9","28","37","46","201","279","609.6","34308.7","40693.1","3399.9","8823.1","1","2","2","1","1","1","2","2","1","1","1","4","8","16","16","46","106","198","277","278","45","104","195","275","1","2","2","1","1","2","2","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","1","1","1","2","1","1","2","264","1","2","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","9","37","44","105","195","275","275","1","1","2","1","9","10","9","10","2","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","1","2","1","1","2","2","1","9","10","10","10","9","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","1","1","2","2","2","2","1","1","1","0","1","2","1","1","2","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2"
"f06d46f5c36a581693203ff4b8c6445542f9d5c5b1b1dd7c8c135afade6e955c","20180105","0","1","0","0","100808","0","1","2","2","2","1","0","1","1","0","1","0","1","1","1","0","0","1","1","0","0","1","0","0","1","1","0","1","0","1","","","","","","","","","","","","","1","1","1","0","1","0","1","1","1","2","2","1","2","2","2","2","1","1","1","2","2","2","1","1","0","0","1","0","1","1","1","1","1","1","30","31","31","30","31","1","2","2","1","2","2","2","1","1","2","1","2","2","2","1","1","1","2","2","1","1","1","1","2","1","1","1","2","1","2","2","2","1","1","1","2","2","2","2","2","1","1","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","1","1","1","2","1","2","2","1","1","1","2","2","1","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","0","1","0","0","1","1","1","2","2","2","1","1","2","2","1","2","1","1","2","1","2","1","1","1"
"b6e52c8f1c2497d8c60fa9f29b417c895ea31fe4dbe5d13b88d494dd3fc94ea3","20180113","1","0","0","0","100809","1","2","2","1","2","1","2","0","2","0","0","2","2","1","1","23","0","109","0","0","1","1","1","1","1","1","0","0","0","1","","","","","","","","","","","","","1","0","0","0","0","0","1","2","1","1","1","2","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","2","1","1","1","2","1","2","2","3","3","2","1","2","1","2","2","1","1","2","1","1","1","1","1","1","2","2","2","1","3","4","4","7","8","8","2","1","2","2","2","4","3","4","2","1","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","3","3","2","3","2","1","2","2","1","2","2","2","1","2","2","1","2","3","3","1","3","2","1","1","2","1","1","2","1","1","2","2","2","31","77","258","301","302","19","27","117","132","132","301","301","302","69","151","222","222","222","53","108"
"a325e6ac36055db6fcf3800e77686da2bedf8b7292b818cf0cf37266fde365ca","20180111","0","0","0","1","100808","1","4","1","1","0","0","1","2","1","1","2","2","2","2","1","25","0","144","0","1","0","1","1","0","1","1","0","0","1","1","","","","","","","","","","","","","1","0","0","1","1","1","2","1","2","3","3","1","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","1","2","1","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","3","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","2","2","4","8","8","7","2","1","2","2","1","1","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","3","3","1","3","3","1","2","2","2","2","2","1","1","2","1","2","48","75","302","301","302","27","47","165","166","166","301","302","302","114","291","239","239","239","99","229"
"09f8b61a1f1906879c383f94402051f173ba4a977f014194630e40bd999fb77a","20180110","2","1","1","1","","1","3","2","0","1","0","1","1","0","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","260","261","261","192","1","2","1","1","1","1","1","1","2","2","3","3","3","2","2","1","2","4","4","4","1","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","3","6","12","13","13","192","261","260","260","213","302","301","301","27","28","28","29","132","155","155","155","260","261","261","184","257","257","258","14","146","203","301","301","15","95","136","186","186","137","302","301","301","302","127","271","270","271","270","1","2","1","1","2","1","2","2","3","4","2","3","2","2","2","2","1","2","2","2","2","2","1","1","","","","","","","","","","","","","","","","","","","",""
"418d8f303651e319d87ed0a81fa8fcf8143365d46b90c09b3c30d8f472f443f1","20180117","1","1","0","0","100807","1","6","0","1","2","2","2","0","1","1","1","2","2","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","1","1","","","","","","","","","","","","","0","0","0","0","0","0","2","1","2","2","2","2","2","2","2","2","2","1","10","1","1","1","7","9","22","27","22","26","2","1","2","3","27","30","9.9","5926.6","5992.2","104.7","5396.4","1","1","2","2","3","1","2","2","1","1","2","5","7","9","10","4","13","22","27","27","3","12","24","27","1","2","1","2","2","2","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","10","2","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","3","2","4","5","5","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","2","3","13","24","28","28","1","1","2","2","1","2","2","7","1","2","1","2","2","1","1","1","2","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","1","3","4","1","2","2","1","2","2","2","2","2","2","2","2","2","2","4","1","1","3","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","9","9","1","1","1","2","2","1","2"
"0998884db53068b339adb95a798ae4f0321d8414e815d67074c4262437240ea5","20180107","1","1","0","1","100803","0","7","0","0","0","1","2","1","1","0","2","2","2","0","0","29","0","160","1","0","0","1","1","1","0","1","0","1","0","0","","","","","","","","","","","","","0","1","0","0","0","1","1","2","2","2","1","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","1","1","1","2","1","1","1","1","1","1","3","3","3","2","1","1","1","3","2","3","3","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","3","6","13","13","12","12","1","1","1","2","2","2","6","11","2","2","2","2","2","1","1","1","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","2","1","1","2","3","3","2","2","2","1","1","2","2","2","2","1","2","2","1","4","4","1","3","2","2","2","2","1","2","1","2","2","1","2","2","97","301","301","302","301","54","175","176","175","176","302","302","301","154","301","259","260","260","130","260"
"6c914e28ccaea2034984de8350cd403112b1a776d3565bb41e032d7705aca4a8","20180111","0","0","1","1","100110","0","6","0","1","0","1","1","1","1","2","2","2","1","1","0","0","0","1","0","0","1","1","0","1","1","1","","","","","2","1","8","8","8","2","3","18","19","18","1","0","","","","","1","0","","","","","","","","","","","2","1","18","3","4","4","9","19","19","19","19","18","3","2","3","3","19","20","381.5","3528.4","3528.4","731.5","1725.8","1","1","1","2","1","1","2","1","2","1","2","3","7","7","8","4","10","20","20","19","3","10","20","20","1","1","2","2","2","2","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","2","1","2","1","1","1","2","1","18","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","1","2","1","1","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","2","2","4","4","10","19","19","20","1","2","2","1","2","4","4","10","2","2","2","2","2","2","1","1","2","1","1","1","2","1","2","1","2","2","2","3","1","2","1","1","1","1","1","2","2","3","1","1","1","2","2","1","1","2","2","2","2","2","1","4","4","2","2","3","1","2","1","1","1","2","1","1","1","2","1","1","2","2","4","3","1","1","2","2","1","1","3","2","2","2","2","2","1","2","1"
"6d937f1a9421b789fc027e26095c9a9c56a1754af24f45ed7c44b43a0ac9263f","20180110","1","1","1","0","100804","1","4","0","1","0","2","1","2","1","2","2","2","2","1","1","0","1","0","1","1","0","1","0","0","1","0","0","23","0","48","","","","","","","","","","","","","1","24","0","48","1","1","4","3","4","3","3","2","1","2","1","2","1","1","25","6","6","6","20","26","34","35","35","35","5","6","6","5","36","35","8000","48800","48801","8001","28801","2","2","2","1","1","1","2","1","2","1","1","4","4","4","5","6","19","35","35","35","5","19","36","36","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","1","2","2","2","1","1","1","1","2","2","2","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","25","1","1","1","1","2","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","5","6","6","19","36","36","35","1","2","2","2","5","5","5","19","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","12","11","1","1","1","1","2","2","1","2","1","1","2","2","2","18","17","1","3","2","2","2","1","2","2","1","2","1","1","2","2","2","2","1","8","7","1","2","1","2","1","1","2","3","2","1","1","2","1","1","2"
"3e76b07d9b02606315b88b1fb1c86df205d014d5e5bd7e2c971557c30c8fbfa0","20180128","2","1","2","1","","3","6","2","0","1","0","0","0","1","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","3","3","2","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","2","3","3","2","2","1","2","2","2","3","2","2","3","3","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a7d6a6164cc3173385b9264b9d9e19f76226c420ee55ca9b264daf489fadeae1","20180131","0","1","0","1","100106","0","6","1","1","1","0","1","0","1","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","3","2","1","1","1","2","1","2","3","2","3","3","2","3","3","2","2","2","3","4","5","6","2","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","1","11","32","31","121","322","323","323","1","1","1","3","8","18","18","20","2","2","2","2","2","2","2","2","1","2","3","2","1","1","2","1","1","2","2","2","2","2","1","1","2","9","17","17","28","28","1","2","1","2","4","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","1","","","","","","","","","","","","","","","","","","","",""
